Trigger Data Ora RH_Raw T_Raw RH T
    2157 2024-11-16 16:49:-301.267 43690 43690 -139.504 397.200
    2158 2024-11-16 16:49:-301.265 43690 43690 -139.504 397.200
    2159 2024-11-16 16:49:-301.262 43690 43690 -139.504 397.200
    2160 2024-11-16 16:49:-301.260 43690 43690 -139.504 397.200
    2161 2024-11-16 16:49:-301.257 43690 43690 -139.504 397.200
    2162 2024-11-16 16:49:-301.255 43690 43690 -139.504 397.200
    2163 2024-11-16 16:49:-301.253 43690 43690 -139.504 397.200
    2164 2024-11-16 16:49:-301.250 43690 43690 -139.504 397.200
    2165 2024-11-16 16:49:-301.248 43690 43690 -139.504 397.200
    2166 2024-11-16 16:49:-301.245 43690 43690 -139.504 397.200
    2167 2024-11-16 16:49:-301.243 43690 43690 -139.504 397.200
    2168 2024-11-16 16:49:-301.240 43690 43690 -139.504 397.200
    2169 2024-11-16 16:49:-301.238 43690 43690 -139.504 397.200
    2170 2024-11-16 16:49:-301.235 43690 43690 -139.504 397.200
    2171 2024-11-16 16:49:-301.232 43690 43690 -139.504 397.200
    2172 2024-11-16 16:49:-301.230 43690 43690 -139.504 397.200
    2173 2024-11-16 16:49:-301.227 43690 43690 -139.504 397.200
    2174 2024-11-16 16:49:-301.225 43690 43690 -139.504 397.200
    2175 2024-11-16 16:49:-301.222 43690 43690 -139.504 397.200
    2176 2024-11-16 16:49:-301.220 43690 43690 -139.504 397.200
    2177 2024-11-16 16:49:-301.217 43690 43690 -139.504 397.200
    2178 2024-11-16 16:49:-301.214 43690 43690 -139.504 397.200
    2179 2024-11-16 16:49:-301.212 43690 43690 -139.504 397.200
    2180 2024-11-16 16:49:-301.209 43690 43690 -139.504 397.200
    2181 2024-11-16 16:49:-301.206 43690 43690 -139.504 397.200
    2182 2024-11-16 16:49:-301.204 43690 43690 -139.504 397.200
    2183 2024-11-16 16:49:-301.201 43690 43690 -139.504 397.200
    2184 2024-11-16 16:49:-301.198 43690 43690 -139.504 397.200
    2185 2024-11-16 16:49:-301.196 43690 43690 -139.504 397.200
    2186 2024-11-16 16:49:-301.193 43690 43690 -139.504 397.200
    2187 2024-11-16 16:49:-301.190 43690 43690 -139.504 397.200
    2188 2024-11-16 16:49:-301.188 43690 43690 -139.504 397.200
    2189 2024-11-16 16:49:-301.185 43690 43690 -139.504 397.200
    2190 2024-11-16 16:49:-301.182 43690 43690 -139.504 397.200
    2191 2024-11-16 16:49:-301.180 43690 43690 -139.504 397.200
    2192 2024-11-16 16:49:-301.177 43690 43690 -139.504 397.200
    2193 2024-11-16 16:49:-301.174 43690 43690 -139.504 397.200
    2194 2024-11-16 16:49:-301.171 43690 43690 -139.504 397.200
    2195 2024-11-16 16:49:-301.168 43690 43690 -139.504 397.200
    2196 2024-11-16 16:49:-301.166 43690 43690 -139.504 397.200
    2197 2024-11-16 16:49:-301.163 43690 43690 -139.504 397.200
    2198 2024-11-16 16:49:-301.160 43690 43690 -139.504 397.200
    2199 2024-11-16 16:49:-301.157 43690 43690 -139.504 397.200
    2200 2024-11-16 16:49:-301.154 43690 43690 -139.504 397.200
    2201 2024-11-16 16:49:-301.152 43690 43690 -139.504 397.200
    2202 2024-11-16 16:49:-301.149 43690 43690 -139.504 397.200
    2203 2024-11-16 16:49:-301.146 43690 43690 -139.504 397.200
    2204 2024-11-16 16:49:-301.143 43690 43690 -139.504 397.200
    2205 2024-11-16 16:49:-301.140 43690 43690 -139.504 397.200
    2206 2024-11-16 16:49:-301.137 43690 43690 -139.504 397.200
    2207 2024-11-16 16:49:-301.134 43690 43690 -139.504 397.200
    2208 2024-11-16 16:49:-301.131 43690 43690 -139.504 397.200
    2209 2024-11-16 16:49:-301.128 43690 43690 -139.504 397.200
    2210 2024-11-16 16:49:-301.125 43690 43690 -139.504 397.200
    2211 2024-11-16 16:49:-301.123 43690 43690 -139.504 397.200
    2212 2024-11-16 16:49:-301.120 43690 43690 -139.504 397.200
    2213 2024-11-16 16:49:-301.117 43690 43690 -139.504 397.200
    2214 2024-11-16 16:49:-301.114 43690 43690 -139.504 397.200
    2215 2024-11-16 16:49:-301.111 43690 43690 -139.504 397.200
    2216 2024-11-16 16:49:-301.108 43690 43690 -139.504 397.200
    2217 2024-11-16 16:49:-301.105 43690 43690 -139.504 397.200
    2218 2024-11-16 16:49:-301.102 43690 43690 -139.504 397.200
    2219 2024-11-16 16:49:-301.099 43690 43690 -139.504 397.200
    2220 2024-11-16 16:49:-301.095 43690 43690 -139.504 397.200
    2221 2024-11-16 16:49:-301.092 43690 43690 -139.504 397.200
    2222 2024-11-16 16:49:-301.089 43690 43690 -139.504 397.200
    2223 2024-11-16 16:49:-301.086 43690 43690 -139.504 397.200
    2224 2024-11-16 16:49:-301.083 43690 43690 -139.504 397.200
    2225 2024-11-16 16:49:-301.080 43690 43690 -139.504 397.200
    2226 2024-11-16 16:49:-301.077 43690 43690 -139.504 397.200
    2227 2024-11-16 16:49:-301.074 43690 43690 -139.504 397.200
    2228 2024-11-16 16:49:-301.071 43690 43690 -139.504 397.200
    2229 2024-11-16 16:49:-301.067 43690 43690 -139.504 397.200
    2230 2024-11-16 16:49:-301.064 43690 43690 -139.504 397.200
    2231 2024-11-16 16:49:-301.061 43690 43690 -139.504 397.200
    2232 2024-11-16 16:49:-301.058 43690 43690 -139.504 397.200
    2233 2024-11-16 16:49:-301.055 43690 43690 -139.504 397.200
    2234 2024-11-16 16:49:-301.051 43690 43690 -139.504 397.200
    2235 2024-11-16 16:49:-301.048 43690 43690 -139.504 397.200
    2236 2024-11-16 16:49:-301.045 43690 43690 -139.504 397.200
    2237 2024-11-16 16:49:-301.042 43690 43690 -139.504 397.200
    2238 2024-11-16 16:49:-301.038 43690 43690 -139.504 397.200
    2239 2024-11-16 16:49:-301.035 43690 43690 -139.504 397.200
    2240 2024-11-16 16:49:-301.032 43690 43690 -139.504 397.200
    2241 2024-11-16 16:49:-301.028 43690 43690 -139.504 397.200
    2242 2024-11-16 16:49:-301.025 43690 43690 -139.504 397.200
    2243 2024-11-16 16:49:-301.022 43690 43690 -139.504 397.200
    2244 2024-11-16 16:49:-301.018 43690 43690 -139.504 397.200
    2245 2024-11-16 16:49:-301.015 43690 43690 -139.504 397.200
    2246 2024-11-16 16:49:-301.012 43690 43690 -139.504 397.200
    2247 2024-11-16 16:49:-301.008 43690 43690 -139.504 397.200
    2248 2024-11-16 16:49:-301.005 43690 43690 -139.504 397.200
    2249 2024-11-16 16:49:-301.001 43690 43690 -139.504 397.200
    2250 2024-11-16 16:49:-300.998 43690 43690 -139.504 397.200
    2251 2024-11-16 16:49:-300.994 43690 43690 -139.504 397.200
    2252 2024-11-16 16:49:-300.991 43690 43690 -139.504 397.200
    2253 2024-11-16 16:49:-300.987 43690 43690 -139.504 397.200
    2254 2024-11-16 16:49:-300.984 43690 43690 -139.504 397.200
    2255 2024-11-16 16:49:-300.980 43690 43690 -139.504 397.200
    2256 2024-11-16 16:49:-300.977 43690 43690 -139.504 397.200
    2257 2024-11-16 16:49:-300.973 43690 43690 -139.504 397.200
    2258 2024-11-16 16:49:-300.970 43690 43690 -139.504 397.200
    2259 2024-11-16 16:49:-300.966 43690 43690 -139.504 397.200
    2260 2024-11-16 16:49:-300.962 43690 43690 -139.504 397.200
    2261 2024-11-16 16:49:-300.959 43690 43690 -139.504 397.200
    2262 2024-11-16 16:49:-300.955 43690 43690 -139.504 397.200
    2263 2024-11-16 16:49:-300.952 43690 43690 -139.504 397.200
    2264 2024-11-16 16:49:-300.948 43690 43690 -139.504 397.200
    2265 2024-11-16 16:49:-300.944 43690 43690 -139.504 397.200
    2266 2024-11-16 16:49:-300.941 43690 43690 -139.504 397.200
    2267 2024-11-16 16:49:-300.937 43690 43690 -139.504 397.200
    2268 2024-11-16 16:49:-300.933 43690 43690 -139.504 397.200
    2269 2024-11-16 16:49:-300.929 43690 43690 -139.504 397.200
    2270 2024-11-16 16:49:-300.926 43690 43690 -139.504 397.200
    2271 2024-11-16 16:49:-300.922 43690 43690 -139.504 397.200
    2272 2024-11-16 16:49:-300.918 43690 43690 -139.504 397.200
    2273 2024-11-16 16:49:-300.914 43690 43690 -139.504 397.200
    2274 2024-11-16 16:49:-300.910 43690 43690 -139.504 397.200
    2275 2024-11-16 16:49:-300.907 43690 43690 -139.504 397.200
    2276 2024-11-16 16:49:-300.903 43690 43690 -139.504 397.200
    2277 2024-11-16 16:49:-300.899 43690 43690 -139.504 397.200
    2278 2024-11-16 16:49:-300.895 43690 43690 -139.504 397.200
    2279 2024-11-16 16:49:-300.891 43690 43690 -139.504 397.200
    2280 2024-11-16 16:49:-300.887 43690 43690 -139.504 397.200
    2281 2024-11-16 16:49:-300.883 43690 43690 -139.504 397.200
    2282 2024-11-16 16:49:-300.879 43690 43690 -139.504 397.200
    2283 2024-11-16 16:49:-300.875 43690 43690 -139.504 397.200
    2284 2024-11-16 16:49:-300.871 43690 43690 -139.504 397.200
    2285 2024-11-16 16:49:-300.867 43690 43690 -139.504 397.200
    2286 2024-11-16 16:49:-300.863 43690 43690 -139.504 397.200
    2287 2024-11-16 16:49:-300.859 43690 43690 -139.504 397.200
    2288 2024-11-16 16:49:-300.855 43690 43690 -139.504 397.200
    2289 2024-11-16 16:49:-300.851 43690 43690 -139.504 397.200
    2290 2024-11-16 16:49:-300.847 43690 43690 -139.504 397.200
    2291 2024-11-16 16:49:-300.843 43690 43690 -139.504 397.200
    2292 2024-11-16 16:49:-300.839 43690 43690 -139.504 397.200
    2293 2024-11-16 16:49:-300.835 43690 43690 -139.504 397.200
    2294 2024-11-16 16:49:-300.830 43690 43690 -139.504 397.200
    2295 2024-11-16 16:49:-300.826 43690 43690 -139.504 397.200
    2296 2024-11-16 16:49:-300.822 43690 43690 -139.504 397.200
    2297 2024-11-16 16:49:-300.818 43690 43690 -139.504 397.200
    2298 2024-11-16 16:49:-300.813 43690 43690 -139.504 397.200
    2299 2024-11-16 16:49:-300.809 43690 43690 -139.504 397.200
    2300 2024-11-16 16:49:-300.805 43690 43690 -139.504 397.200
    2301 2024-11-16 16:49:-300.801 43690 43690 -139.504 397.200
    2302 2024-11-16 16:49:-300.796 43690 43690 -139.504 397.200
    2303 2024-11-16 16:49:-300.792 43690 43690 -139.504 397.200
    2304 2024-11-16 16:49:-300.787 43690 43690 -139.504 397.200
    2305 2024-11-16 16:49:-300.783 43690 43690 -139.504 397.200
    2306 2024-11-16 16:49:-300.779 43690 43690 -139.504 397.200
    2307 2024-11-16 16:49:-300.774 43690 43690 -139.504 397.200
    2308 2024-11-16 16:49:-300.770 43690 43690 -139.504 397.200
    2309 2024-11-16 16:49:-300.765 43690 43690 -139.504 397.200
    2310 2024-11-16 16:49:-300.761 43690 43690 -139.504 397.200
    2311 2024-11-16 16:49:-300.756 43690 43690 -139.504 397.200
    2312 2024-11-16 16:49:-300.752 43690 43690 -139.504 397.200
    2313 2024-11-16 16:49:-300.747 43690 43690 -139.504 397.200
    2314 2024-11-16 16:49:-300.743 43690 43690 -139.504 397.200
    2315 2024-11-16 16:49:-300.738 43690 43690 -139.504 397.200
    2316 2024-11-16 16:49:-300.733 43690 43690 -139.504 397.200
    2317 2024-11-16 16:49:-300.729 43690 43690 -139.504 397.200
    2318 2024-11-16 16:49:-300.724 43690 43690 -139.504 397.200
    2319 2024-11-16 16:49:-300.719 43690 43690 -139.504 397.200
    2320 2024-11-16 16:49:-300.715 43690 43690 -139.504 397.200
    2321 2024-11-16 16:49:-300.710 43690 43690 -139.504 397.200
    2322 2024-11-16 16:49:-300.705 43690 43690 -139.504 397.200
    2323 2024-11-16 16:49:-300.700 43690 43690 -139.504 397.200
    2324 2024-11-16 16:49:-300.695 43690 43690 -139.504 397.200
    2325 2024-11-16 16:49:-300.691 43690 43690 -139.504 397.200
    2326 2024-11-16 16:49:-300.686 43690 43690 -139.504 397.200
    2327 2024-11-16 16:49:-300.681 43690 43690 -139.504 397.200
    2328 2024-11-16 16:49:-300.676 43690 43690 -139.504 397.200
    2329 2024-11-16 16:49:-300.671 43690 43690 -139.504 397.200
    2330 2024-11-16 16:49:-300.666 43690 43690 -139.504 397.200
    2331 2024-11-16 16:49:-300.661 43690 43690 -139.504 397.200
    2332 2024-11-16 16:49:-300.656 43690 43690 -139.504 397.200
    2333 2024-11-16 16:49:-300.651 43690 43690 -139.504 397.200
    2334 2024-11-16 16:49:-300.646 43690 43690 -139.504 397.200
    2335 2024-11-16 16:49:-300.641 43690 43690 -139.504 397.200
    2336 2024-11-16 16:49:-300.636 43690 43690 -139.504 397.200
    2337 2024-11-16 16:49:-300.631 43690 43690 -139.504 397.200
    2338 2024-11-16 16:49:-300.625 43690 43690 -139.504 397.200
    2339 2024-11-16 16:49:-300.620 43690 43690 -139.504 397.200
    2340 2024-11-16 16:49:-300.615 43690 43690 -139.504 397.200
    2341 2024-11-16 16:49:-300.610 43690 43690 -139.504 397.200
    2342 2024-11-16 16:49:-300.604 43690 43690 -139.504 397.200
    2343 2024-11-16 16:49:-300.599 43690 43690 -139.504 397.200
    2344 2024-11-16 16:49:-300.594 43690 43690 -139.504 397.200
    2345 2024-11-16 16:49:-300.588 43690 43690 -139.504 397.200
    2346 2024-11-16 16:49:-300.583 43690 43690 -139.504 397.200
    2347 2024-11-16 16:49:-300.578 43690 43690 -139.504 397.200
    2348 2024-11-16 16:49:-300.572 43690 43690 -139.504 397.200
    2349 2024-11-16 16:49:-300.567 43690 43690 -139.504 397.200
    2350 2024-11-16 16:49:-300.561 43690 43690 -139.504 397.200
    2351 2024-11-16 16:49:-300.556 43690 43690 -139.504 397.200
    2352 2024-11-16 16:49:-300.550 43690 43690 -139.504 397.200
    2353 2024-11-16 16:49:-300.545 43690 43690 -139.504 397.200
    2354 2024-11-16 16:49:-300.539 43690 43690 -139.504 397.200
    2355 2024-11-16 16:49:-300.533 43690 43690 -139.504 397.200
    2356 2024-11-16 16:49:-300.528 43690 43690 -139.504 397.200
    2357 2024-11-16 16:49:-300.522 43690 43690 -139.504 397.200
    2358 2024-11-16 16:49:-300.516 43690 43690 -139.504 397.200
    2359 2024-11-16 16:49:-300.510 43690 43690 -139.504 397.200
    2360 2024-11-16 16:49:-300.505 43690 43690 -139.504 397.200
    2361 2024-11-16 16:49:-300.499 43690 43690 -139.504 397.200
    2362 2024-11-16 16:49:-300.493 43690 43690 -139.504 397.200
    2363 2024-11-16 16:49:-300.487 43690 43690 -139.504 397.200
    2364 2024-11-16 16:49:-300.481 43690 43690 -139.504 397.200
    2365 2024-11-16 16:49:-300.475 43690 43690 -139.504 397.200
    2366 2024-11-16 16:49:-300.469 43690 43690 -139.504 397.200
    2367 2024-11-16 16:49:-300.463 43690 43690 -139.504 397.200
    2368 2024-11-16 16:49:-300.457 43690 43690 -139.504 397.200
    2369 2024-11-16 16:49:-300.451 43690 43690 -139.504 397.200
    2370 2024-11-16 16:49:-300.445 43690 43690 -139.504 397.200
    2371 2024-11-16 16:49:-300.439 43690 43690 -139.504 397.200
    2372 2024-11-16 16:49:-300.433 43690 43690 -139.504 397.200
    2373 2024-11-16 16:49:-300.426 43690 43690 -139.504 397.200
    2374 2024-11-16 16:49:-300.420 43690 43690 -139.504 397.200
    2375 2024-11-16 16:49:-300.414 43690 43690 -139.504 397.200
    2376 2024-11-16 16:49:-300.407 43690 43690 -139.504 397.200
    2377 2024-11-16 16:49:-300.401 43690 43690 -139.504 397.200
    2378 2024-11-16 16:49:-300.395 43690 43690 -139.504 397.200
    2379 2024-11-16 16:49:-300.388 43690 43690 -139.504 397.200
    2380 2024-11-16 16:49:-300.382 43690 43690 -139.504 397.200
    2381 2024-11-16 16:49:-300.375 43690 43690 -139.504 397.200
    2382 2024-11-16 16:49:-300.369 43690 43690 -139.504 397.200
    2383 2024-11-16 16:49:-300.362 43690 43690 -139.504 397.200
    2384 2024-11-16 16:49:-300.356 43690 43690 -139.504 397.200
    2385 2024-11-16 16:49:-300.349 43690 43690 -139.504 397.200
    2386 2024-11-16 16:49:-300.342 43690 43690 -139.504 397.200
    2387 2024-11-16 16:49:-300.335 43690 43690 -139.504 397.200
    2388 2024-11-16 16:49:-300.329 43690 43690 -139.504 397.200
    2389 2024-11-16 16:49:-300.322 43690 43690 -139.504 397.200
    2390 2024-11-16 16:49:-300.315 43690 43690 -139.504 397.200
    2391 2024-11-16 16:49:-300.308 43690 43690 -139.504 397.200
    2392 2024-11-16 16:49:-300.301 43690 43690 -139.504 397.200
    2393 2024-11-16 16:49:-300.294 43690 43690 -139.504 397.200
    2394 2024-11-16 16:49:-300.287 43690 43690 -139.504 397.200
    2395 2024-11-16 16:49:-300.280 43690 43690 -139.504 397.200
    2396 2024-11-16 16:49:-300.273 43690 43690 -139.504 397.200
    2397 2024-11-16 16:49:-300.266 43690 43690 -139.504 397.200
    2398 2024-11-16 16:49:-300.259 43690 43690 -139.504 397.200
    2399 2024-11-16 16:49:-300.251 43690 43690 -139.504 397.200
    2400 2024-11-16 16:49:-300.244 43690 43690 -139.504 397.200
    2401 2024-11-16 16:49:-300.237 43690 43690 -139.504 397.200
    2402 2024-11-16 16:49:-300.229 43690 43690 -139.504 397.200
    2403 2024-11-16 16:49:-300.222 43690 43690 -139.504 397.200
    2404 2024-11-16 16:49:-300.215 43690 43690 -139.504 397.200
    2405 2024-11-16 16:49:-300.207 43690 43690 -139.504 397.200
    2406 2024-11-16 16:49:-300.199 43690 43690 -139.504 397.200
    2407 2024-11-16 16:49:-300.192 43690 43690 -139.504 397.200
    2408 2024-11-16 16:49:-300.184 43690 43690 -139.504 397.200
    2409 2024-11-16 16:49:-300.177 43690 43690 -139.504 397.200
    2410 2024-11-16 16:49:-300.169 43690 43690 -139.504 397.200
    2411 2024-11-16 16:49:-300.161 43690 43690 -139.504 397.200
    2412 2024-11-16 16:49:-300.153 43690 43690 -139.504 397.200
    2413 2024-11-16 16:49:-300.145 43690 43690 -139.504 397.200
    2414 2024-11-16 16:49:-300.137 43690 43690 -139.504 397.200
    2415 2024-11-16 16:49:-300.129 43690 43690 -139.504 397.200
    2416 2024-11-16 16:49:-300.121 43690 43690 -139.504 397.200
    2417 2024-11-16 16:49:-300.113 43690 43690 -139.504 397.200
    2418 2024-11-16 16:49:-300.105 43690 43690 -139.504 397.200
    2419 2024-11-16 16:49:-300.097 43690 43690 -139.504 397.200
    2420 2024-11-16 16:49:-300.089 43690 43690 -139.504 397.200
    2421 2024-11-16 16:49:-300.080 43690 43690 -139.504 397.200
    2422 2024-11-16 16:49:-300.072 43690 43690 -139.504 397.200
    2423 2024-11-16 16:49:-300.064 43690 43690 -139.504 397.200
    2424 2024-11-16 16:49:-300.055 43690 43690 -139.504 397.200
    2425 2024-11-16 16:49:-300.047 43690 43690 -139.504 397.200
    2426 2024-11-16 16:49:-300.038 43690 43690 -139.504 397.200
    2427 2024-11-16 16:49:-300.029 43690 43690 -139.504 397.200
    2428 2024-11-16 16:49:-300.021 43690 43690 -139.504 397.200
    2429 2024-11-16 16:49:-300.012 43690 43690 -139.504 397.200
    2430 2024-11-16 16:49:-300.003 43690 43690 -139.504 397.200
    2431 2024-11-16 16:49:-299.994 43690 43690 -139.504 397.200
    2432 2024-11-16 16:49:-299.985 43690 43690 -139.504 397.200
    2433 2024-11-16 16:49:-299.976 43690 43690 -139.504 397.200
    2434 2024-11-16 16:49:-299.967 43690 43690 -139.504 397.200
    2435 2024-11-16 16:49:-299.958 43690 43690 -139.504 397.200
    2436 2024-11-16 16:49:-299.949 43690 43690 -139.504 397.200
    2437 2024-11-16 16:49:-299.940 43690 43690 -139.504 397.200
    2438 2024-11-16 16:49:-299.931 43690 43690 -139.504 397.200
    2439 2024-11-16 16:49:-299.921 43690 43690 -139.504 397.200
    2440 2024-11-16 16:49:-299.912 43690 43690 -139.504 397.200
    2441 2024-11-16 16:49:-299.902 43690 43690 -139.504 397.200
    2442 2024-11-16 16:49:-299.893 43690 43690 -139.504 397.200
    2443 2024-11-16 16:49:-299.883 43690 43690 -139.504 397.200
    2444 2024-11-16 16:49:-299.874 43690 43690 -139.504 397.200
    2445 2024-11-16 16:49:-299.864 43690 43690 -139.504 397.200
    2446 2024-11-16 16:49:-299.854 43690 43690 -139.504 397.200
    2447 2024-11-16 16:49:-299.844 43690 43690 -139.504 397.200
    2448 2024-11-16 16:49:-299.834 43690 43690 -139.504 397.200
    2449 2024-11-16 16:49:-299.824 43690 43690 -139.504 397.200
    2450 2024-11-16 16:49:-299.814 43690 43690 -139.504 397.200
    2451 2024-11-16 16:49:-299.804 43690 43690 -139.504 397.200
    2452 2024-11-16 16:49:-299.794 43690 43690 -139.504 397.200
    2453 2024-11-16 16:49:-299.783 43690 43690 -139.504 397.200
    2454 2024-11-16 16:49:-299.773 43690 43690 -139.504 397.200
    2455 2024-11-16 16:49:-299.762 43690 43690 -139.504 397.200
    2456 2024-11-16 16:49:-299.752 43690 43690 -139.504 397.200
    2457 2024-11-16 16:49:-299.741 43690 43690 -139.504 397.200
    2458 2024-11-16 16:49:-299.731 43690 43690 -139.504 397.200
    2459 2024-11-16 16:49:-299.720 43690 43690 -139.504 397.200
    2460 2024-11-16 16:49:-299.709 43690 43690 -139.504 397.200
    2461 2024-11-16 16:49:-299.698 43690 43690 -139.504 397.200
